Phone Number
Time,duration,isCorrect
0h50m32s81ms,no Action
10h50m32s154ms,no Action
10h50m32s231ms,no Action
10h50m32s305ms,no Action
10h50m32s375ms,no Action
10h50m32s452ms,no Action
10h50m32s526ms,no Action
10h50m32s592ms,no Action
10h50m32s666ms,no Action
10h50m32s750ms,no Action
10h50m32s817ms,no Action
10h50m32s892ms,no Action
10h50m32s965ms,no Action
10h50m33s41ms,no Action
10h50m33s114ms,no Action
10h50m33s191ms,no Action
10h50m33s264ms,no Action
10h50m33s336ms,,1.255,true
10h50m33s410ms,no Action
10h50m33s485ms,no Action
10h50m33s566ms,no Action
10h50m33s633ms,no Action
10h50m33s710ms,no Action
10h50m33s782ms,no Action
10h50m33s854ms,no Action
10h50m33s931ms,,1.85,true
10h50m34s2ms,no Action
10h50m34s77ms,no Action
10h50m34s153ms,no Action
10h50m34s230ms,no Action
10h50m34s302ms,no Action
10h50m34s379ms,no Action
10h50m34s448ms,no Action
10h50m34s520ms,no Action
10h50m34s598ms,no Action
10h50m34s670ms,no Action
10h50m34s749ms,no Action
10h50m34s819ms,no Action
10h50m34s892ms,no Action
10h50m34s968ms,,2.887,true
10h50m35s40ms,no Action
10h50m35s116ms,no Action
10h50m35s186ms,no Action
10h50m35s261ms,no Action
10h50m35s339ms,no Action
10h50m35s408ms,,3.327,true
10h50m35s491ms,no Action
10h50m35s557ms,no Action
10h50m35s642ms,no Action
10h50m35s710ms,no Action
10h50m35s784ms,no Action
10h50m35s855ms,no Action
10h50m35s933ms,no Action
10h50m36s2ms,,3.921,true
10h50m36s78ms,no Action
10h50m36s157ms,no Action
10h50m36s224ms,no Action
10h50m36s301ms,no Action
10h50m36s377ms,,4.296,true
10h50m36s447ms,no Action
10h50m36s524ms,no Action
10h50m36s595ms,no Action
10h50m36s675ms,no Action
10h50m36s755ms,no Action
10h50m36s824ms,no Action
10h50m36s894ms,no Action
10h50m36s968ms,no Action
10h50m37s43ms,no Action
10h50m37s117ms,no Action
10h50m37s195ms,no Action
10h50m37s264ms,,5.183,true
10h50m37s336ms,no Action
10h50m37s411ms,no Action
10h50m37s484ms,no Action
10h50m37s561ms,no Action
10h50m37s633ms,,5.552,true
10h50m37s711ms,no Action
10h50m37s782ms,no Action
10h50m37s860ms,no Action
10h50m37s933ms,no Action
10h50m38s11ms,no Action
10h50m38s80ms,no Action
10h50m38s153ms,no Action
10h50m38s236ms,no Action
10h50m38s303ms,no Action
10h50m38s374ms,,6.294,true
10h50m38s452ms,no Action
10h50m38s522ms,no Action
10h50m38s606ms,no Action
10h50m38s673ms,no Action
10h50m38s751ms,no Action
10h50m38s819ms,no Action
10h50m38s893ms,no Action
10h50m38s970ms,no Action
10h50m39s41ms,no Action
10h50m39s117ms,,7.037,true
10h50m39s189ms,no Action
10h50m39s267ms,no Action
10h50m39s339ms,no Action
10h50m39s414ms,no Action
10h50m39s486ms,,7.405,true
10h50m39s561ms,no Action
10h50m39s636ms,no Action
10h50m39s708ms,no Action
10h50m39s784ms,,7.703,true
10h50m39s857ms,no Action
10h50m39s932ms,no Action
10h50m40s5ms,no Action
10h50m40s86ms,no Action
10h50m40s156ms,no Action
10h50m40s227ms,no Action
10h50m40s305ms,no Action
10h50m40s376ms,no Action
10h50m40s450ms,no Action
10h50m40s525ms,no Action
10h50m40s599ms,no Action
10h50m40s678ms,no Action
10h50m40s747ms,no Action
10h50m40s825ms,no Action
10h50m40s895ms,no Action
10h50m40s968ms,no Action
10h50m41s45ms,no Action
10h50m41s115ms,no Action
10h50m41s196ms,no Action
10h50m41s267ms,no Action
10h50m41s339ms,no Action
10h50m41s416ms,no Action
10h50m41s484ms,,9.403,true
10h50m41s563ms,no Action
10h50m41s633ms,no Action
10h50m41s716ms,no Action
10h50m41s786ms,no Action
10h50m41s856ms,no Action
10h50m41s933ms,no Action
10h50m42s11ms,no Action
10h50m42s84ms,no Action
10h50m42s153ms,,10.072,true
10h50m42s231ms,no Action
10h50m42s302ms,no Action
10h50m42s378ms,no Action
10h50m42s452ms,no Action
10h50m42s523ms,no Action
10h50m42s599ms,no Action
10h50m42s672ms,no Action
10h50m42s752ms,no Action
10h50m42s821ms,no Action
10h50m42s893ms,no Action
10h50m42s969ms,no Action
10h50m43s45ms,no Action
10h50m43s119ms,no Action
10h50m43s191ms,,11.11,true
10h50m43s262ms,no Action
10h50m43s337ms,no Action
10h50m43s419ms,no Action
10h50m43s488ms,no Action
10h50m43s560ms,no Action
10h50m43s639ms,no Action
10h50m43s708ms,no Action
10h50m43s790ms,no Action
10h50m43s860ms,no Action
10h50m43s933ms,no Action
10h50m44s6ms,no Action
10h50m44s77ms,no Action
10h50m44s157ms,no Action
10h50m44s229ms,no Action
10h50m44s300ms,,12.219,true
10h50m44s374ms,no Action
10h50m44s451ms,no Action
10h50m44s530ms,no Action
10h50m44s599ms,no Action
10h50m44s677ms,no Action
10h50m44s747ms,no Action
10h50m44s825ms,no Action
10h50m44s894ms,,12.813,true
10h50m44s978ms,no Action
10h50m45s45ms,no Action
10h50m45s115ms,no Action
10h50m45s195ms,no Action
10h50m45s269ms,no Action
10h50m45s344ms,no Action
10h50m45s414ms,no Action
10h50m45s486ms,no Action
10h50m45s566ms,no Action
10h50m45s636ms,no Action
10h50m45s711ms,no Action
10h50m45s785ms,no Action
10h50m45s861ms,no Action
10h50m45s932ms,,13.851,true
10h50m46s11ms,no Action
10h50m46s78ms,no Action
10h50m46s152ms,no Action
10h50m46s232ms,no Action
10h50m46s302ms,no Action
10h50m46s381ms,no Action
10h50m46s454ms,no Action
10h50m46s524ms,no Action
10h50m46s600ms,no Action
10h50m46s673ms,no Action
10h50m46s750ms,no Action
10h50m46s822ms,no Action
10h50m46s893ms,,14.812,true
10h50m46s973ms,no Action
10h50m47s48ms,no Action
10h50m47s121ms,no Action
10h50m47s190ms,no Action
10h50m47s268ms,no Action
10h50m47s338ms,,15.257,true
10h50m47s418ms,no Action
10h50m47s492ms,no Action
10h50m47s563ms,no Action
10h50m47s641ms,no Action
10h50m47s710ms,no Action
10h50m47s786ms,no Action
10h50m47s859ms,no Action
10h50m47s932ms,no Action
10h50m48s9ms,no Action
10h50m48s79ms,no Action
10h50m48s159ms,no Action
10h50m48s230ms,no Action
10h50m48s305ms,,16.224,true
10h50m48s378ms,no Action
10h50m48s455ms,no Action
10h50m48s526ms,no Action
10h50m48s606ms,no Action
10h50m48s675ms,no Action
10h50m48s748ms,no Action
10h50m48s824ms,no Action
10h50m48s898ms,no Action
10h50m48s968ms,no Action
10h50m49s44ms,no Action
10h50m49s117ms,,17.036,true
10h50m49s193ms,no Action
10h50m49s265ms,no Action
10h50m49s342ms,no Action
10h50m49s413ms,,17.332,true
10h50m49s489ms,no Action
10h50m49s565ms,no Action
10h50m49s645ms,no Action
10h50m49s708ms,no Action
10h50m49s785ms,no Action
10h50m49s862ms,no Action
10h50m49s933ms,no Action
10h50m50s5ms,,17.924,true
10h50m50s84ms,no Action
10h50m50s153ms,no Action
10h50m50s232ms,no Action
10h50m50s304ms,no Action
10h50m50s385ms,no Action
10h50m50s451ms,no Action
10h50m50s531ms,no Action
10h50m50s601ms,no Action
10h50m50s678ms,no Action
10h50m50s751ms,no Action
10h50m50s821ms,no Action
10h50m50s895ms,no Action
10h50m50s969ms,no Action
10h50m51s43ms,no Action
10h50m51s119ms,no Action
10h50m51s192ms,no Action
10h50m51s270ms,no Action
10h50m51s341ms,no Action
10h50m51s418ms,no Action
10h50m51s491ms,no Action
10h50m51s568ms,no Action
10h50m51s638ms,no Action
10h50m51s708ms,,19.627,true
10h50m51s784ms,no Action
10h50m51s857ms,no Action
10h50m51s934ms,no Action
10h50m52s8ms,no Action
10h50m52s81ms,no Action
10h50m52s158ms,no Action
10h50m52s228ms,no Action
10h50m52s306ms,no Action
10h50m52s377ms,,20.296,true
10h50m52s455ms,no Action
10h50m52s526ms,no Action
10h50m52s602ms,no Action
10h50m52s679ms,no Action
10h50m52s749ms,no Action
10h50m52s829ms,no Action
10h50m52s902ms,no Action
10h50m52s974ms,no Action
10h50m53s43ms,,20.962,true
10h50m53s117ms,no Action
10h50m53s191ms,no Action
10h50m53s265ms,no Action
10h50m53s342ms,no Action
10h50m53s419ms,no Action
10h50m53s495ms,no Action
10h50m53s562ms,no Action
10h50m53s634ms,no Action
10h50m53s714ms,no Action
10h50m53s785ms,no Action
10h50m53s859ms,no Action
10h50m53s937ms,no Action
10h50m54s12ms,no Action
10h50m54s83ms,no Action
10h50m54s154ms,,22.073,true
10h50m54s229ms,no Action
10h50m54s303ms,no Action
10h50m54s382ms,no Action
10h50m54s457ms,no Action
10h50m54s527ms,no Action
10h50m54s600ms,no Action
10h50m54s671ms,,22.59,true
10h50m54s749ms,no Action
10h50m54s820ms,no Action
10h50m54s901ms,no Action
10h50m54s971ms,no Action
10h50m55s43ms,no Action
10h50m55s120ms,no Action
10h50m55s192ms,no Action
10h50m55s271ms,no Action
10h50m55s338ms,no Action
10h50m55s412ms,no Action
10h50m55s490ms,no Action
10h50m55s560ms,no Action
10h50m55s635ms,,23.554,true
10h50m55s711ms,no Action
10h50m55s785ms,no Action
10h50m55s865ms,no Action
10h50m55s936ms,no Action
10h50m56s6ms,no Action
10h50m56s80ms,no Action
10h50m56s162ms,no Action
10h50m56s234ms,no Action
10h50m56s305ms,,24.224,true
10h50m56s374ms,no Action
10h50m56s448ms,no Action
10h50m56s527ms,no Action
10h50m56s598ms,no Action
10h50m56s676ms,no Action
10h50m56s746ms,no Action
10h50m56s824ms,no Action
10h50m56s897ms,no Action
10h50m56s975ms,no Action
10h50m57s44ms,no Action
10h50m57s117ms,,25.036,true
10h50m57s195ms,no Action
10h50m57s266ms,no Action
10h50m57s343ms,no Action
10h50m57s425ms,no Action
10h50m57s486ms,no Action
10h50m57s563ms,no Action
10h50m57s635ms,,25.554,true
10h50m57s709ms,no Action
10h50m57s785ms,no Action
10h50m57s863ms,no Action
10h50m57s936ms,no Action
10h50m58s9ms,no Action
10h50m58s86ms,no Action
10h50m58s155ms,no Action
10h50m58s232ms,no Action
10h50m58s304ms,no Action
10h50m58s375ms,,26.294,true
10h50m58s450ms,no Action
10h50m58s523ms,no Action
10h50m58s600ms,no Action
10h50m58s674ms,no Action
10h50m58s752ms,no Action
10h50m58s820ms,no Action
10h50m58s897ms,,26.816,true
10h50m58s969ms,no Action
10h50m59s45ms,no Action
10h50m59s120ms,no Action
10h50m59s201ms,no Action
10h50m59s269ms,no Action
10h50m59s341ms,,27.26,true
